index,patch_name,parent_id,complete_model_name,pred_x,pred_y,pred_z,gt_x,gt_y,gt_z,error_mm
58,Scissors_002_patch_00008,002,bigpointcloud_002.ply,0.01149736251682043,0.000823073205538094,0.00822455994784832,0.0102772181853652,0.000790935184340924,0.007542749401181936,1.39808829408139
59,Scissors_002_patch_00009,002,bigpointcloud_002.ply,0.011451915837824345,0.0008472030749544501,0.008193631656467915,0.012921306304633617,0.0006335254875011742,0.01121542789041996,3.366900375112891
60,Scissors_002_patch_00010,002,bigpointcloud_002.ply,0.011461219750344753,0.0008336479077115655,0.008187897503376007,0.010098429396748543,0.0014979603001847863,0.007090977393090725,1.8712942255660892
61,Scissors_002_patch_00011,002,bigpointcloud_002.ply,0.011503916233778,0.0008391680894419551,0.008236829191446304,0.0023842845112085342,-0.00011588953930186108,0.0024410062469542027,10.847643949091434
62,Scissors_002_patch_00012,002,bigpointcloud_002.ply,0.011472963728010654,0.0008391598239541054,0.008222654461860657,0.009821479208767414,0.0004738449933938682,0.007479255553334951,1.8475654069334269
63,Scissors_002_patch_00013,002,bigpointcloud_002.ply,0.011478365398943424,0.0008391211158595979,0.008243421092629433,0.0025783453602343798,0.0013436508597806096,0.002303204732015729,10.712193325161934
64,Scissors_002_patch_00014,002,bigpointcloud_002.ply,0.011520268395543098,0.0008391471346840262,0.008262516930699348,0.011758950538933277,0.00113037193659693,0.008998946286737919,0.8271089754998684
65,Scissors_002_patch_00015,002,bigpointcloud_002.ply,0.01149091124534607,0.0008270799880847335,0.008224664255976677,0.013691237196326256,0.00020936556393280625,0.014142552390694618,6.343848071992397
66,Scissors_002_patch_00016,002,bigpointcloud_002.ply,0.011485038325190544,0.0008520839037373662,0.00818553101271391,0.011956529691815376,0.0008621620945632458,0.010531160980463028,2.3925688583403826
67,Scissors_002_patch_00017,002,bigpointcloud_002.ply,0.011486213654279709,0.0008412408642470837,0.008210455067455769,0.011217554099857807,0.0010012844577431679,0.007794690318405628,0.5202424945309758
68,Scissors_002_patch_00018,002,bigpointcloud_002.ply,0.01147124171257019,0.0008319780463352799,0.008204943500459194,0.008686904795467854,0.0012362590059638023,0.005723446141928434,3.751506796106696
69,Scissors_002_patch_00019,002,bigpointcloud_002.ply,0.011491270735859871,0.000819817534647882,0.00823685061186552,0.011721166782081127,0.0006881752633489668,0.008748292922973633,0.5759818595834076
70,Scissors_002_patch_00020,002,bigpointcloud_002.ply,0.01149148028343916,0.0008387432899326086,0.008237429894506931,0.0046143620274960995,0.0009210240095853806,0.0029206445906311274,8.693085052073002
71,Scissors_002_patch_00021,002,bigpointcloud_002.ply,0.011494086124002934,0.0008367878035642207,0.008223096840083599,0.012171315029263496,0.001531002577394247,0.009162679314613342,1.3503290247172117
72,Scissors_002_patch_00022,002,bigpointcloud_002.ply,0.011464369483292103,0.0008381754159927368,0.008184751495718956,0.010886015370488167,0.001543935271911323,0.008192294277250767,0.9124951320700347
73,Scissors_002_patch_00023,002,bigpointcloud_002.ply,0.011444958858191967,0.0008315140730701387,0.00816718302667141,0.012054512277245522,-0.00017627565830480307,0.01122688315808773,3.2785607036203146
74,Scissors_002_patch_00024,002,bigpointcloud_002.ply,0.01145766768604517,0.0008289230754598975,0.008185065351426601,0.013303500600159168,0.00011025546700693667,0.013386780396103859,5.566095933318138
75,Scissors_002_patch_00025,002,bigpointcloud_002.ply,0.011499264277517796,0.000832703779451549,0.008227581158280373,0.004577418323606253,0.001165301539003849,0.0030358301009982824,8.658917620778084
76,Scissors_002_patch_00026,002,bigpointcloud_002.ply,0.011444796808063984,0.0008346941322088242,0.008187728933990002,0.005887224338948727,0.00020706080249510705,0.0034776951652020216,7.311973255127668
77,Scissors_002_patch_00027,002,bigpointcloud_002.ply,0.011449824087321758,0.0008286951924674213,0.008202126249670982,0.00993999931961298,0.0006170925917103887,0.006361777428537607,2.389817964285612
78,Scissors_002_patch_00028,002,bigpointcloud_002.ply,0.01148937363177538,0.0008258961606770754,0.008227482438087463,0.014078166335821152,-0.0001787819346645847,0.013681813143193722,6.120535079389811
79,Scissors_002_patch_00029,002,bigpointcloud_002.ply,0.011491856537759304,0.0008283625938929617,0.008210946805775166,0.013675602152943611,0.0010334951803088188,0.013866445980966091,6.065928842872381
80,Scissors_002_patch_00030,002,bigpointcloud_002.ply,0.011487815529108047,0.0008150442154146731,0.008237813599407673,0.011589204892516136,0.000723052304238081,0.008962839841842651,0.7378382724709809
81,Scissors_002_patch_00031,002,bigpointcloud_002.ply,0.011455693282186985,0.0008445988642051816,0.008190236985683441,0.01095616351813078,0.0014705713838338852,0.009156718850135803,1.2551727704703808
82,Scissors_002_patch_00032,002,bigpointcloud_002.ply,0.011470876634120941,0.0008280674810521305,0.008221909403800964,0.006656029261648655,0.0002487790188752115,0.004218541085720062,6.2885042279958725
83,Scissors_002_patch_00033,002,bigpointcloud_002.ply,0.011476949788630009,0.0008438390213996172,0.008208436891436577,0.00996197946369648,0.001568555599078536,0.006970692425966263,2.0862312521785498
84,Scissors_002_patch_00034,002,bigpointcloud_002.ply,0.011508537456393242,0.0008324015652760863,0.008238492533564568,0.003644219134002924,0.0001585427817190066,0.0026532418560236692,9.669365361332893
85,Scissors_002_patch_00035,002,bigpointcloud_002.ply,0.011477618478238583,0.0008240029565058649,0.008226009085774422,0.011091827414929867,0.0004626257868949324,0.008483548648655415,0.5880091921426356
86,Scissors_002_patch_00036,002,bigpointcloud_002.ply,0.011523745954036713,0.0008569465717300773,0.008266359567642212,0.012265746481716633,0.0002490500046405941,0.010910586453974247,2.812834456562996
87,Scissors_002_patch_00037,002,bigpointcloud_002.ply,0.011493286117911339,0.000841058325022459,0.008218616247177124,0.010972593910992146,0.00012836007226724178,0.0078995106741786,0.938556098844856
88,Scissors_002_patch_00038,002,bigpointcloud_002.ply,0.011488261632621288,0.0008332062279805541,0.008204764686524868,0.011610651388764381,0.0009953055996447802,0.009363919496536255,1.1768157128244638
89,Scissors_002_patch_00039,002,bigpointcloud_002.ply,0.011500061489641666,0.0008359807543456554,0.008234736509621143,0.014091696590185165,-0.00035275338450446725,0.015317224897444248,7.63487396761775
90,Scissors_002_patch_00040,002,bigpointcloud_002.ply,0.011492501944303513,0.0008262217743322253,0.008225219324231148,0.010655920952558517,-6.386097084032372e-05,0.007811710704118013,1.2896141270175576
91,Scissors_002_patch_00041,002,bigpointcloud_002.ply,0.011460035108029842,0.000839562329929322,0.008197431452572346,0.0103602958843112,-9.805466106627136e-05,0.008236654102802277,1.44571450073272
92,Scissors_002_patch_00042,002,bigpointcloud_002.ply,0.011462238617241383,0.0008432698668912053,0.008212141692638397,0.015097366645932198,0.0002923279826063663,0.01770769990980625,10.182500816881657
93,Scissors_002_patch_00043,002,bigpointcloud_002.ply,0.011493801139295101,0.000836110208183527,0.008208505809307098,0.008288864977657795,0.0013118140632286668,0.005327658727765083,4.3355729430913925
94,Scissors_002_patch_00044,002,bigpointcloud_002.ply,0.011454684659838676,0.000831322162412107,0.008201583288609982,0.005312626250088215,0.00031479832250624895,0.0031239823438227177,7.985844276845455
95,Scissors_002_patch_00045,002,bigpointcloud_002.ply,0.011468742974102497,0.0008274634601548314,0.008195046335458755,0.009078766219317913,0.0007936224574223161,0.005704828072339296,3.4517126623541117
96,Scissors_002_patch_00046,002,bigpointcloud_002.ply,0.011475691571831703,0.000827986397780478,0.008223005570471287,0.012993457727134228,0.0004633128992281854,0.013049745000898838,5.0728702917695045
97,Scissors_002_patch_00047,002,bigpointcloud_002.ply,0.011510033160448074,0.0008606312912888825,0.00821993313729763,0.008719896897673607,0.0012286388082429767,0.005604887381196022,3.841712372377515
98,Scissors_002_patch_00048,002,bigpointcloud_002.ply,0.01148486789315939,0.0008336984319612384,0.008213086053729057,0.005298202857375145,-1.7089836546801962e-05,0.0031528400722891092,8.037708699703217
99,Scissors_002_patch_00049,002,bigpointcloud_002.ply,0.011484519578516483,0.0008278394234366715,0.008213714696466923,0.014122449792921543,0.0010302842129021883,0.015269676223397255,7.535665296018124
100,Scissors_003_patch_00000,003,bigpointcloud_003.ply,0.011496893130242825,0.000849346979521215,0.008221082389354706,0.014083602465689182,0.0016572254244238138,0.010410903953015804,3.484114073216915
101,Scissors_003_patch_00001,003,bigpointcloud_003.ply,0.011450217105448246,0.00084222003351897,0.00816975999623537,0.013183152303099632,0.0013890891568735242,0.00898368563503027,1.9911315757781267
102,Scissors_003_patch_00002,003,bigpointcloud_003.ply,0.011447313241660595,0.0008432315080426633,0.008174211718142033,0.012286252342164516,0.001248536049388349,0.008086885325610638,0.9357972885482013
103,Scissors_003_patch_00003,003,bigpointcloud_003.ply,0.011503724381327629,0.0008537925314158201,0.008216442540287971,0.013665793463587761,0.0014007394202053547,0.009840232320129871,2.7586929500102997
104,Scissors_003_patch_00004,003,bigpointcloud_003.ply,0.011474508792161942,0.0008518922841176391,0.008170907385647297,0.014478705823421478,0.0015881294384598732,0.01084708422422409,4.09013032913208
105,Scissors_003_patch_00005,003,bigpointcloud_003.ply,0.011456682346761227,0.00083785445895046,0.008191103115677834,0.014466220512986183,0.001466187764890492,0.011457896791398525,4.485985264182091
106,Scissors_003_patch_00006,003,bigpointcloud_003.ply,0.011440975591540337,0.0008345712558366358,0.008165893144905567,0.016402773559093475,0.00020875787595286965,0.015714170411229134,9.0546989813447
107,Scissors_003_patch_00007,003,bigpointcloud_003.ply,0.011453702114522457,0.000848605646751821,0.008165781386196613,0.006340164225548506,0.0007764673791825771,0.003099898574873805,7.198377512395382
108,Scissors_003_patch_00008,003,bigpointcloud_003.ply,0.011489138007164001,0.000839244807139039,0.008189731277525425,0.012855010107159615,0.0009256941266357899,0.00897500291466713,1.577888266183436
109,Scissors_003_patch_00009,003,bigpointcloud_003.ply,0.011473390273749828,0.0008378910715691745,0.008184274658560753,0.00799350906163454,0.0005430205492302775,0.004096007905900478,5.376843735575676
110,Scissors_003_patch_00010,003,bigpointcloud_003.ply,0.01144656166434288,0.0008595992112532258,0.008147984743118286,0.014254171401262283,0.00012713338946923614,0.011224210262298584,4.228751640766859
111,Scissors_003_patch_00011,003,bigpointcloud_003.ply,0.011435565538704395,0.0008490836480632424,0.008144599385559559,0.011290344409644604,0.0009827857138589025,0.006986985914409161,1.1743229115381837
112,Scissors_003_patch_00012,003,bigpointcloud_003.ply,0.011498276144266129,0.0008284721989184618,0.008248717524111271,0.014036494307219982,0.0006927382783032954,0.010633702389895916,3.4855599515140057
113,Scissors_003_patch_00013,003,bigpointcloud_003.ply,0.011464081704616547,0.0008502589189447463,0.008165755309164524,0.012077380903065205,0.0011034891940653324,0.007915341295301914,0.7092028390616179
114,Scissors_003_patch_00014,003,bigpointcloud_003.ply,0.01142633892595768,0.000835958868265152,0.008143177255988121,0.014541522599756718,0.0010445824591442943,0.01250919047743082,5.367491394281387
115,Scissors_003_patch_00015,003,bigpointcloud_003.ply,0.011470905505120754,0.0008646459318697453,0.008182198740541935,0.016804873943328857,0.0011530299670994282,0.017285769805312157,10.555064305663109
116,Scissors_003_patch_00016,003,bigpointcloud_003.ply,0.011397824622690678,0.0008398002246394753,0.008113780990242958,0.013210966251790524,-0.0001991048047784716,0.009989581070840359,2.8081010095775127
117,Scissors_003_patch_00017,003,bigpointcloud_003.ply,0.011425694450736046,0.0008263771305792034,0.00816088356077671,0.01584473066031933,-0.0002835662744473666,0.01539679616689682,8.550923317670822
118,Scissors_003_patch_00018,003,bigpointcloud_003.ply,0.011448297649621964,0.0008550694910809398,0.008154390379786491,0.011783907189965248,0.0010365353664383292,0.007434797938913107,0.8144795428961515
119,Scissors_003_patch_00019,003,bigpointcloud_003.ply,0.0114413658156991,0.0008275507716462016,0.008164586499333382,0.009092604741454124,-3.7551639252342284e-05,0.005089080426841974,3.965327050536871
120,Scissors_003_patch_00020,003,bigpointcloud_003.ply,0.011434259824454784,0.0008461205288767815,0.008135905489325523,0.01099351979792118,0.0015181486960500479,0.00665538664907217,1.684579998254776
121,Scissors_003_patch_00021,003,bigpointcloud_003.ply,0.011433854699134827,0.0008436865173280239,0.008150564506649971,0.005943327210843563,0.0009042242891155183,0.0031179392244666815,7.448279764503241
122,Scissors_003_patch_00022,003,bigpointcloud_003.ply,0.011406989768147469,0.0008394873002544045,0.008121873252093792,0.013784289360046387,0.0008099607657641172,0.01102512888610363,3.7525082007050514
123,Scissors_003_patch_00023,003,bigpointcloud_003.ply,0.01144371647387743,0.0008578451815992594,0.008142462000250816,0.0104110362008214,1.3312917872099206e-05,0.006296789273619652,2.2773167584091425
124,Scissors_003_patch_00024,003,bigpointcloud_003.ply,0.01149270310997963,0.0008402459206990898,0.00822371430695057,0.008511422201991081,0.0013292955700308084,0.004468657076358795,4.819508176296949
125,Scissors_003_patch_00025,003,bigpointcloud_003.ply,0.011472786776721478,0.000843054847791791,0.008188346400856972,0.008977367542684078,0.0006065271445550025,0.004276929423213005,4.645669367164373
126,Scissors_003_patch_00026,003,bigpointcloud_003.ply,0.011470415629446507,0.0008440304081887007,0.008170501329004765,0.013540445826947689,0.00018870663188863546,0.01017100177705288,2.9523679986596107
127,Scissors_003_patch_00027,003,bigpointcloud_003.ply,0.011434746906161308,0.0008384230313822627,0.008134587667882442,0.014680664986371994,0.0008831616141833365,0.012228434905409813,5.2247075363993645
128,Scissors_003_patch_00028,003,bigpointcloud_003.ply,0.011472170241177082,0.0008418998913839459,0.008183891884982586,0.015950337052345276,0.0006613660370931029,0.014333820901811123,7.609743624925613
129,Scissors_003_patch_00029,003,bigpointcloud_003.ply,0.011448684148490429,0.0008178746793419123,0.008190389722585678,0.010192065499722958,9.456447878619656e-05,0.0060544745065271854,2.5815502740442753
130,Scissors_003_patch_00030,003,bigpointcloud_003.ply,0.011446204967796803,0.000846971059218049,0.008151493966579437,0.014163869433104992,0.0012304858537390828,0.010980541817843914,3.941610921174288
131,Scissors_003_patch_00031,003,bigpointcloud_003.ply,0.01146990992128849,0.0008605130715295672,0.008177478797733784,0.0068565476685762405,-0.00013672694331035018,0.0035740796010941267,6.593093276023865
132,Scissors_003_patch_00032,003,bigpointcloud_003.ply,0.011432778090238571,0.0008459346718154848,0.008123110048472881,0.015803776681423187,4.110672193746723e-07,0.014558952301740646,7.8256381675601006
133,Scissors_003_patch_00033,003,bigpointcloud_003.ply,0.011409522034227848,0.000822977744974196,0.008143944665789604,0.014760192483663559,0.0013847614172846079,0.011471353471279144,4.755443427711725
134,Scissors_003_patch_00034,003,bigpointcloud_003.ply,0.011448848061263561,0.0008597094565629959,0.008166621439158916,0.014246242120862007,0.000355427066097036,0.011892801150679588,4.686590284109116
135,Scissors_003_patch_00035,003,bigpointcloud_003.ply,0.011431439779698849,0.0008373446762561798,0.008169034495949745,0.01160268485546112,0.0009794363286346197,0.007242897525429726,0.9524938650429249
136,Scissors_003_patch_00036,003,bigpointcloud_003.ply,0.01141347922384739,0.0008163457387126982,0.008148504421114922,0.008813412860035896,0.0003665526455733925,0.004920679144561291,4.169114399701357
137,Scissors_003_patch_00037,003,bigpointcloud_003.ply,0.011452563107013702,0.0008344685193151236,0.008180180564522743,0.012122008949518204,0.00041410239646211267,0.008011391386389732,0.8083038846962154
138,Scissors_003_patch_00038,003,bigpointcloud_003.ply,0.011456804350018501,0.0008297166787087917,0.008177039213478565,0.011529200710356236,0.001468211063183844,0.007249980233609676,1.1279870523139834
139,Scissors_003_patch_00039,003,bigpointcloud_003.ply,0.01143851038068533,0.0008273543789982796,0.008157292380928993,0.01700536347925663,0.000472951156552881,0.018291756510734558,11.568181216716766
140,Scissors_003_patch_00040,003,bigpointcloud_003.ply,0.011441152542829514,0.0008462630212306976,0.008166748099029064,0.009795935824513435,0.00043718094821088016,0.005648366641253233,3.035841276869178
141,Scissors_003_patch_00041,003,bigpointcloud_003.ply,0.011458870954811573,0.0008372404845431447,0.008177444338798523,0.012897872366011143,0.0009831205243244767,0.008954976685345173,1.6421213513240218
142,Scissors_003_patch_00042,003,bigpointcloud_003.ply,0.011495276354253292,0.0008432100294157863,0.00823291763663292,0.014331354759633541,0.001604909310117364,0.010435200296342373,3.6706370301544666
143,Scissors_003_patch_00043,003,bigpointcloud_003.ply,0.011428805999457836,0.0008436307543888688,0.008146597072482109,0.01582270860671997,-0.0001862046483438462,0.014499849639832973,7.792994379997253
144,Scissors_003_patch_00044,003,bigpointcloud_003.ply,0.011450102552771568,0.000833578291349113,0.008158578537404537,0.012622987851500511,3.7514237192226574e-05,0.008752585388720036,1.5369522152468562
145,Scissors_003_patch_00045,003,bigpointcloud_003.ply,0.011476692743599415,0.0008516880916431546,0.00818592868745327,0.00762817170470953,0.0009200139902532101,0.003644565586000681,5.953130312263966
